,id,original,story_main_num,story_sub_num,koma,who,inner,speaker,what,wakati,emotion,kakimoji,self_anotated,alter_emotion,wakati_sp,subword
15,0,FALSE,0,0,0,B,FALSE,B,Aくんって続続クールね,A くん って 続続 クール ね,ニュートラル,FALSE,FALSE,,a くん って 続 続 クール ね,Ａ くん って 続 ##続 クール ね
16,0,FALSE,0,0,0,B,FALSE,B,Aくんって年百年中クールね,A くん って 年百年中 クール ね,ニュートラル,FALSE,FALSE,,a くん って 年 百 年中 クール ね,Ａ くん って 年 ##百 ##年 ##中 クール ね
17,0,FALSE,0,0,0,B,FALSE,B,Aくんってとめどなくクールね,A くん って とめどなく クール ね,ニュートラル,FALSE,FALSE,,a くん って と め ど なく クール ね,Ａ くん って と ##め ##ど ##なく クール ね
18,0,FALSE,0,0,0,B,FALSE,B,Aくんって止処なくクールね,A くん って 止処なく クール ね,ニュートラル,FALSE,FALSE,,a くん って 止 処 なく クール ね,Ａ くん って 止 ##処 ##なく クール ね
19,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも冷やこいね,A くん って いつも 冷やこい ね,ニュートラル,FALSE,FALSE,,a くん って いつも 冷や こい ね,Ａ くん って いつも 冷や ##こい ね
20,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも清涼ね,A くん って いつも 清涼 ね,ニュートラル,FALSE,FALSE,,a くん って いつも 清 涼 ね,Ａ くん って いつも 清涼 ね
21,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも冷やかね,A くん って いつも 冷やか ね,ニュートラル,FALSE,FALSE,,a くん って いつも 冷や かね,Ａ くん って いつも 冷や ##か ね
22,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも冷やりとしたね,A くん って いつも 冷やりとした ね,ニュートラル,FALSE,FALSE,,a くん って いつも 冷や り とした ね,Ａ くん って いつも 冷や ##り ##とした ね
23,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも涼しいね,A くん って いつも 涼しい ね,ニュートラル,FALSE,FALSE,,a くん って いつも 涼しい ね,Ａ くん って いつも 涼 ##しい ね
24,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも冷こいね,A くん って いつも 冷こい ね,ニュートラル,FALSE,FALSE,,a くん って いつも 冷 こい ね,Ａ くん って いつも 冷 ##こい ね
25,0,FALSE,0,0,0,B,FALSE,B,Aくんってのべつクールね,A くん って のべつ クール ね,ニュートラル,FALSE,FALSE,,a くん って の べ つ クール ね,Ａ くん って のべ ##つ クール ね
26,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも冷たいね,A くん って いつも 冷たい ね,ニュートラル,FALSE,FALSE,,a くん って いつも 冷たい ね,Ａ くん って いつも 冷たい ね
27,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも涼やかね,A くん って いつも 涼やか ね,ニュートラル,FALSE,FALSE,,a くん って いつも 涼 や かね,Ａ くん って いつも 涼 ##やか ね
28,0,FALSE,0,0,0,B,FALSE,B,Aくんって常クールね,A くん って 常 クール ね,ニュートラル,FALSE,FALSE,,a くん って 常 クール ね,Ａ くん って 常 クール ね
29,0,FALSE,0,0,0,B,FALSE,B,Aくんって末始終クールね,A くん って 末始終 クール ね,ニュートラル,FALSE,FALSE,,a くん って 末 始 終 クール ね,Ａ くん って 末 ##始 ##終 クール ね
30,0,FALSE,0,0,0,B,FALSE,B,Aくんって常住クールね,A くん って 常住 クール ね,ニュートラル,FALSE,FALSE,,a くん って 常 住 クール ね,Ａ くん って 常 ##住 クール ね
31,0,FALSE,0,0,0,B,FALSE,B,Aくんって止処無くクールね,A くん って 止処無く クール ね,ニュートラル,FALSE,FALSE,,a くん って 止 処 無く クール ね,Ａ くん って 止 ##処 ##無 ##く クール ね
32,0,FALSE,0,0,0,B,FALSE,B,Aくんって頻りにクールね,A くん って 頻りに クール ね,ニュートラル,FALSE,FALSE,,a くん って 頻 り に クール ね,Ａ くん って 頻 ##りに クール ね
33,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも爽涼ね,A くん って いつも 爽涼 ね,ニュートラル,FALSE,FALSE,,a くん って いつも 爽 涼 ね,Ａ くん って いつも 爽 ##涼 ね
34,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつも冷淡ね,A くん って いつも 冷淡 ね,ニュートラル,FALSE,FALSE,,a くん って いつも 冷 淡 ね,Ａ くん って いつも 冷 ##淡 ね
35,0,FALSE,0,0,0,B,FALSE,B,Aくんってしょっちゅうクールね,A くん って しょっちゅう クール ね,ニュートラル,FALSE,FALSE,,a くん って しょっちゅう クール ね,Ａ くん って しょ ##っち ##ゅう クール ね
36,0,FALSE,0,0,0,B,FALSE,B,Aくんって年がら年百クールね,A くん って 年がら年百 クール ね,ニュートラル,FALSE,FALSE,,a くん って 年 が ら 年 百 クール ね,Ａ くん って 年 ##がら ##年 ##百 クール ね
37,0,FALSE,0,0,0,B,FALSE,B,Aくんって明け暮れクールね,A くん って 明け暮れ クール ね,ニュートラル,FALSE,FALSE,,a くん って 明け 暮れ クール ね,Ａ くん って 明け ##暮れ クール ね
38,0,FALSE,0,0,0,B,FALSE,B,Aくんって始終クールね,A くん って 始終 クール ね,ニュートラル,FALSE,FALSE,,a くん って 始 終 クール ね,Ａ くん って 始 ##終 クール ね
39,0,FALSE,0,0,0,B,FALSE,B,Aくんって常々クールね,A くん って 常々 クール ね,ニュートラル,FALSE,FALSE,,a くん って 常 々 クール ね,Ａ くん って 常 ##々 クール ね
40,0,FALSE,0,0,0,B,FALSE,B,Aくんってつねづねクールね,A くん って つねづね クール ね,ニュートラル,FALSE,FALSE,,a くん って つ ね づ ね クール ね,Ａ くん って つね ##づ ##ね クール ね
41,0,FALSE,0,0,0,B,FALSE,B,Aくんって極まってクールね,A くん って 極まって クール ね,ニュートラル,FALSE,FALSE,,a くん って 極 まって クール ね,Ａ くん って 極 ##まって クール ね
42,0,FALSE,0,0,0,B,FALSE,B,Aくんって一定クールね,A くん って 一定 クール ね,ニュートラル,FALSE,FALSE,,a くん って 一定 クール ね,Ａ くん って 一定 クール ね
43,0,FALSE,0,0,0,B,FALSE,B,Aくんって年中クールね,A くん って 年中 クール ね,ニュートラル,FALSE,FALSE,,a くん って 年中 クール ね,Ａ くん って 年中 クール ね
44,0,FALSE,0,0,0,B,FALSE,B,Aくんって明暮クールね,A くん って 明暮 クール ね,ニュートラル,FALSE,FALSE,,a くん って 明 暮 クール ね,Ａ くん って 明 ##暮 クール ね
45,0,FALSE,0,0,0,B,FALSE,B,Aくんってふつうクールね,A くん って ふつう クール ね,ニュートラル,FALSE,FALSE,,a くん って ふつう クール ね,Ａ くん って ふつう クール ね
46,0,FALSE,0,0,0,B,FALSE,B,Aくんって通常クールね,A くん って 通常 クール ね,ニュートラル,FALSE,FALSE,,a くん って 通常 クール ね,Ａ くん って 通常 クール ね
47,0,FALSE,0,0,0,B,FALSE,B,Aくんって通例クールね,A くん って 通例 クール ね,ニュートラル,FALSE,FALSE,,a くん って 通 例 クール ね,Ａ くん って 通例 クール ね
48,0,FALSE,0,0,0,B,FALSE,B,Aくんって総じてクールね,A くん って 総じて クール ね,ニュートラル,FALSE,FALSE,,a くん って 総じて クール ね,Ａ くん って 総じて クール ね
49,0,FALSE,0,0,0,B,FALSE,B,Aくんって何時もクールね,A くん って 何時も クール ね,ニュートラル,FALSE,FALSE,,a くん って何 時も クール ね,Ａ くん って 何 ##時 ##も クール ね
50,0,FALSE,0,0,0,B,FALSE,B,Aくんってたいていクールね,A くん って たいてい クール ね,ニュートラル,FALSE,FALSE,,a くん って たい てい クール ね,Ａ くん って たいてい クール ね
51,0,FALSE,0,0,0,B,FALSE,B,Aくんって普通クールね,A くん って 普通 クール ね,ニュートラル,FALSE,FALSE,,a くん って 普通 クール ね,Ａ くん って 普通 クール ね
52,0,FALSE,0,0,0,B,FALSE,B,Aくんってたえずクールね,A くん って たえず クール ね,ニュートラル,FALSE,FALSE,,a くん ってた え ず クール ね,Ａ くん って た ##え ##ず クール ね
53,0,FALSE,0,0,0,B,FALSE,B,Aくんっていつでもクールね,A くん って いつでも クール ね,ニュートラル,FALSE,FALSE,,a くん って いつでも クール ね,Ａ くん って いつでも クール ね
54,0,FALSE,0,0,0,B,FALSE,B,Aくんって決まってクールね,A くん って 決まって クール ね,ニュートラル,FALSE,FALSE,,a くん って 決まって クール ね,Ａ くん って 決まって クール ね
55,0,FALSE,0,0,0,B,FALSE,B,Aくんって間断なくクールね,A くん って 間断なく クール ね,ニュートラル,FALSE,FALSE,,a くん って 間 断 なく クール ね,Ａ くん って 間 ##断 ##なく クール ね
56,0,FALSE,0,0,0,B,FALSE,B,Aくんって常常クールね,A くん って 常常 クール ね,ニュートラル,FALSE,FALSE,,a くん って 常 常 クール ね,Ａ くん って 常 ##常 クール ね
57,0,FALSE,0,0,0,B,FALSE,B,Aくんって毎毎クールね,A くん って 毎毎 クール ね,ニュートラル,FALSE,FALSE,,a くん って 毎 毎 クール ね,Ａ くん って 毎毎 クール ね
58,0,FALSE,0,0,0,B,FALSE,B,Aくんってつねにクールね,A くん って つねに クール ね,ニュートラル,FALSE,FALSE,,a くん って つ ね に クール ね,Ａ くん って つね ##に クール ね
59,0,FALSE,0,0,0,B,FALSE,B,Aくんって年がら年じゅうクールね,A くん って 年がら年じゅう クール ね,ニュートラル,FALSE,FALSE,,a くん って 年 が ら 年 じゅう クール ね,Ａ くん って 年 ##がら ##年 ##じゅう クール ね
60,0,FALSE,0,0,0,B,FALSE,B,Aくんって必ずクールね,A くん って 必ず クール ね,ニュートラル,FALSE,FALSE,,a くん って 必ず クール ね,Ａ くん って 必ず クール ね
61,0,FALSE,0,0,0,B,FALSE,B,Aくんってきまってクールね,A くん って きまって クール ね,ニュートラル,FALSE,FALSE,,a くん って き まって クール ね,Ａ くん って き ##まって クール ね
62,0,FALSE,0,0,0,B,FALSE,B,Aくんって朝夕クールね,A くん って 朝夕 クール ね,ニュートラル,FALSE,FALSE,,a くん って 朝 夕 クール ね,Ａ くん って 朝夕 クール ね
63,0,FALSE,0,0,0,B,FALSE,B,Aくんって四六時中クールね,A くん って 四六時中 クール ね,ニュートラル,FALSE,FALSE,,a くん って 四 六 時 中 クール ね,Ａ くん って 四 ##六 ##時 ##中 クール ね
64,0,FALSE,0,0,0,B,FALSE,B,Aくんって変わり無くクールね,A くん って 変わり無く クール ね,ニュートラル,FALSE,FALSE,,a くん って 変わり 無く クール ね,Ａ くん って 変わり ##無 ##く クール ね
65,0,FALSE,0,0,0,B,FALSE,B,Aくんって何時でもクールね,A くん って 何時でも クール ね,ニュートラル,FALSE,FALSE,,a くん って 何時 でも クール ね,Ａ くん って 何 ##時 ##で ##も クール ね
66,0,FALSE,0,0,0,B,FALSE,B,Aくんって日夕クールね,A くん って 日夕 クール ね,ニュートラル,FALSE,FALSE,,a くん って 日 夕 クール ね,Ａ くん って 日夕 クール ね
67,0,FALSE,0,0,0,B,FALSE,B,Aくんって決ってクールね,A くん って 決って クール ね,ニュートラル,FALSE,FALSE,,a くん って 決 って クール ね,Ａ くん って 決 ##って クール ね
68,0,FALSE,0,0,0,B,FALSE,B,Aくんって常にクールね,A くん って 常に クール ね,ニュートラル,FALSE,FALSE,,a くん って 常に クール ね,Ａ くん って 常に クール ね
69,0,FALSE,0,0,0,B,FALSE,B,Aくんって絶えずクールね,A くん って 絶えず クール ね,ニュートラル,FALSE,FALSE,,a くん って 絶え ず クール ね,Ａ くん って 絶えず クール ね
70,0,FALSE,0,0,0,B,FALSE,B,Aくんって大抵クールね,A くん って 大抵 クール ね,ニュートラル,FALSE,FALSE,,a くん って 大抵 クール ね,Ａ くん って 大抵 クール ね
71,1,FALSE,0,0,0,A,FALSE,A,斯うしてですか,斯うして です か,ニュートラル,FALSE,FALSE,,斯 う して ですか,斯うして です か
72,1,FALSE,0,0,0,A,FALSE,A,かくですか,かく です か,ニュートラル,FALSE,FALSE,,かく ですか,かく です か
73,1,FALSE,0,0,0,A,FALSE,A,其はですか,其は です か,ニュートラル,FALSE,FALSE,,其 は ですか,其 ##は です か
74,1,FALSE,0,0,0,A,FALSE,A,めっきりですか,めっきり です か,ニュートラル,FALSE,FALSE,,め っきり ですか,めっ ##きり です か
75,1,FALSE,0,0,0,A,FALSE,A,迚もですか,迚も です か,ニュートラル,FALSE,FALSE,,迚 も ですか,迚も です か
76,1,FALSE,0,0,0,A,FALSE,A,本にですか,本に です か,ニュートラル,FALSE,FALSE,,本 に ですか,本 ##に です か
77,1,FALSE,0,0,0,A,FALSE,A,たいへんですか,たいへん です か,ニュートラル,FALSE,FALSE,,たいへん ですか,たい ##へん です か
78,1,FALSE,0,0,0,A,FALSE,A,はたしてですか,はたして です か,ニュートラル,FALSE,FALSE,,は た して ですか,はた ##して です か
79,1,FALSE,0,0,0,A,FALSE,A,其は其はですか,其は其は です か,ニュートラル,FALSE,FALSE,,其 は 其 は ですか,其は其は です か
80,1,FALSE,0,0,0,A,FALSE,A,ほんにですか,ほんに です か,ニュートラル,FALSE,FALSE,,ほん に ですか,ほん ##に です か
81,1,FALSE,0,0,0,A,FALSE,A,重々ですか,重々 です か,ニュートラル,FALSE,FALSE,,重 々 ですか,重 ##々 です か
82,1,FALSE,0,0,0,A,FALSE,A,極ですか,極 です か,ニュートラル,FALSE,FALSE,,極 ですか,極 です か
83,1,FALSE,0,0,0,A,FALSE,A,実際にですか,実際に です か,ニュートラル,FALSE,FALSE,,実際に ですか,実際 ##に です か
84,1,FALSE,0,0,0,A,FALSE,A,いかにもですか,いかにも です か,ニュートラル,FALSE,FALSE,,いかに も ですか,いかに ##も です か
85,1,FALSE,0,0,0,A,FALSE,A,大してですか,大して です か,ニュートラル,FALSE,FALSE,,大して ですか,大 ##して です か
86,1,FALSE,0,0,0,A,FALSE,A,じつにですか,じつに です か,ニュートラル,FALSE,FALSE,,じ つ に ですか,じ ##つ ##に です か
87,1,FALSE,0,0,0,A,FALSE,A,世に世にですか,世に世に です か,ニュートラル,FALSE,FALSE,,世 に 世 に ですか,世に ##世 ##に です か
88,1,FALSE,0,0,0,A,FALSE,A,実はですか,実は です か,ニュートラル,FALSE,FALSE,,実は ですか,実は です か
89,1,FALSE,0,0,0,A,FALSE,A,然ばかりですか,然ばかり です か,ニュートラル,FALSE,FALSE,,然 ばかり ですか,然 ##ば ##かり です か
90,1,FALSE,0,0,0,A,FALSE,A,頗るですか,頗る です か,ニュートラル,FALSE,FALSE,,頗 る ですか,頗る です か
91,1,FALSE,0,0,0,A,FALSE,A,大層ですか,大層 です か,ニュートラル,FALSE,FALSE,,大 層 ですか,大 ##層 です か
92,1,FALSE,0,0,0,A,FALSE,A,はなはだですか,はなはだ です か,ニュートラル,FALSE,FALSE,,は な は だ ですか,はな ##は ##だ です か
93,1,FALSE,0,0,0,A,FALSE,A,とてもですか,とても です か,ニュートラル,FALSE,FALSE,,とても ですか,とても です か
94,1,FALSE,0,0,0,A,FALSE,A,真ですか,真 です か,ニュートラル,FALSE,FALSE,,真 ですか,真 です か
95,1,FALSE,0,0,0,A,FALSE,A,至極ですか,至極 です か,ニュートラル,FALSE,FALSE,,至 極 ですか,至 ##極 です か
96,1,FALSE,0,0,0,A,FALSE,A,其の実ですか,其の実 です か,ニュートラル,FALSE,FALSE,,其 の実 ですか,其 ##の ##実 です か
97,1,FALSE,0,0,0,A,FALSE,A,大いにですか,大いに です か,ニュートラル,FALSE,FALSE,,大いに ですか,大いに です か
98,1,FALSE,0,0,0,A,FALSE,A,実にやですか,実にや です か,ニュートラル,FALSE,FALSE,,実に や ですか,実に ##や です か
99,1,FALSE,0,0,0,A,FALSE,A,とってもですか,とっても です か,ニュートラル,FALSE,FALSE,,とっても ですか,とって ##も です か
100,1,FALSE,0,0,0,A,FALSE,A,最ですか,最 です か,ニュートラル,FALSE,FALSE,,最 ですか,最 です か
101,1,FALSE,0,0,0,A,FALSE,A,ずいぶんですか,ずいぶん です か,ニュートラル,FALSE,FALSE,,ずいぶん ですか,ず ##い ##ぶん です か
102,1,FALSE,0,0,0,A,FALSE,A,其れは其れはですか,其れは其れは です か,ニュートラル,FALSE,FALSE,,其 れ は 其 れ は ですか,其れは其れは です か
103,1,FALSE,0,0,0,A,FALSE,A,甚ですか,甚 です か,ニュートラル,FALSE,FALSE,,甚 ですか,甚 です か
104,1,FALSE,0,0,0,A,FALSE,A,然許ですか,然許 です か,ニュートラル,FALSE,FALSE,,然 許 ですか,然 ##許 です か
105,1,FALSE,0,0,0,A,FALSE,A,極めてですか,極めて です か,ニュートラル,FALSE,FALSE,,極めて ですか,極めて です か
106,1,FALSE,0,0,0,A,FALSE,A,思い切りですか,思い切り です か,ニュートラル,FALSE,FALSE,,思い切り ですか,思い ##切り です か
107,1,FALSE,0,0,0,A,FALSE,A,ひっしとですか,ひっしと です か,ニュートラル,FALSE,FALSE,,ひっ し と ですか,ひっ ##し ##と です か
108,1,FALSE,0,0,0,A,FALSE,A,ずんとですか,ずんと です か,ニュートラル,FALSE,FALSE,,ずん と ですか,ず ##ん ##と です か
109,1,FALSE,0,0,0,A,FALSE,A,かほどですか,かほど です か,ニュートラル,FALSE,FALSE,,か ほど ですか,か ##ほど です か
110,1,FALSE,0,0,0,A,FALSE,A,かくもですか,かくも です か,ニュートラル,FALSE,FALSE,,かく も ですか,かく ##も です か
111,1,FALSE,0,0,0,A,FALSE,A,そういうふうにですか,そういうふうに です か,ニュートラル,FALSE,FALSE,,そういう ふう に ですか,そういう ##ふ ##う ##に です か
112,1,FALSE,0,0,0,A,FALSE,A,そのようにですか,そのように です か,ニュートラル,FALSE,FALSE,,その ように ですか,そのように です か
113,1,FALSE,0,0,0,A,FALSE,A,あれ程ですか,あれ程 です か,ニュートラル,FALSE,FALSE,,あれ 程 ですか,あれ ##程 です か
114,1,FALSE,0,0,0,A,FALSE,A,大きにですか,大きに です か,ニュートラル,FALSE,FALSE,,大 き に ですか,大き ##に です か
115,1,FALSE,0,0,0,A,FALSE,A,然もですか,然も です か,ニュートラル,FALSE,FALSE,,然 も ですか,然 ##も です か
116,1,FALSE,0,0,0,A,FALSE,A,爾ですか,爾 です か,ニュートラル,FALSE,FALSE,,爾 ですか,爾 です か
117,1,FALSE,0,0,0,A,FALSE,A,然くですか,然く です か,ニュートラル,FALSE,FALSE,,然 く ですか,然 ##く です か
118,1,FALSE,0,0,0,A,FALSE,A,爾くですか,爾く です か,ニュートラル,FALSE,FALSE,,爾 く ですか,爾 ##く です か
119,1,FALSE,0,0,0,A,FALSE,A,こうしてですか,こうして です か,ニュートラル,FALSE,FALSE,,こうして ですか,こうして です か
120,1,FALSE,0,0,0,A,FALSE,A,然ですか,然 です か,ニュートラル,FALSE,FALSE,,然 ですか,然 です か
121,1,FALSE,0,0,0,A,FALSE,A,斯くですか,斯く です か,ニュートラル,FALSE,FALSE,,斯 く ですか,斯く です か
122,1,FALSE,0,0,0,A,FALSE,A,そないですか,そない です か,ニュートラル,FALSE,FALSE,,そ ないですか,そ ##ない です か
123,1,FALSE,0,0,0,A,FALSE,A,斯うですか,斯う です か,ニュートラル,FALSE,FALSE,,斯 う ですか,斯う です か
124,1,FALSE,0,0,0,A,FALSE,A,現にですか,現に です か,ニュートラル,FALSE,FALSE,,現 に ですか,現 ##に です か
125,1,FALSE,0,0,0,A,FALSE,A,いともですか,いとも です か,ニュートラル,FALSE,FALSE,,い とも ですか,い ##とも です か
126,1,FALSE,0,0,0,A,FALSE,A,然許りですか,然許り です か,ニュートラル,FALSE,FALSE,,然 許 り ですか,然 ##許 ##り です か
127,1,FALSE,0,0,0,A,FALSE,A,事実ですか,事実 です か,ニュートラル,FALSE,FALSE,,事実 ですか,事実 です か
128,1,FALSE,0,0,0,A,FALSE,A,そのじつですか,そのじつ です か,ニュートラル,FALSE,FALSE,,その じ つ ですか,その ##じ ##つ です か
129,1,FALSE,0,0,0,A,FALSE,A,根からですか,根から です か,ニュートラル,FALSE,FALSE,,根 から ですか,根 ##から です か
130,1,FALSE,0,0,0,A,FALSE,A,根っからですか,根っから です か,ニュートラル,FALSE,FALSE,,根 っ から ですか,根 ##っか ##ら です か
131,1,FALSE,0,0,0,A,FALSE,A,すこぶるですか,すこぶる です か,ニュートラル,FALSE,FALSE,,すこぶる ですか,す ##こ ##ぶ ##る です か
132,1,FALSE,0,0,0,A,FALSE,A,よっぽどですか,よっぽど です か,ニュートラル,FALSE,FALSE,,よっぽど ですか,よ ##っぽ ##ど です か
133,1,FALSE,0,0,0,A,FALSE,A,神以てですか,神以て です か,ニュートラル,FALSE,FALSE,,神 以 て ですか,神 ##以 ##て です か
134,1,FALSE,0,0,0,A,FALSE,A,在り在りですか,在り在り です か,ニュートラル,FALSE,FALSE,,在 り 在 り ですか,在り ##在 ##り です か
135,1,FALSE,0,0,0,A,FALSE,A,世にもですか,世にも です か,ニュートラル,FALSE,FALSE,,世 にも ですか,世に ##も です か
136,1,FALSE,0,0,0,A,FALSE,A,実に実にですか,実に実に です か,ニュートラル,FALSE,FALSE,,実に 実に ですか,実に ##実に です か
137,1,FALSE,0,0,0,A,FALSE,A,余っ程ですか,余っ程 です か,ニュートラル,FALSE,FALSE,,余 っ 程 ですか,余 ##っ ##程 です か
138,1,FALSE,0,0,0,A,FALSE,A,その実ですか,その実 です か,ニュートラル,FALSE,FALSE,,その 実 ですか,その ##実 です か
139,1,FALSE,0,0,0,A,FALSE,A,いっそですか,いっそ です か,ニュートラル,FALSE,FALSE,,いっそ ですか,いっ ##そ です か
140,1,FALSE,0,0,0,A,FALSE,A,至りてですか,至りて です か,ニュートラル,FALSE,FALSE,,至 り て ですか,至り ##て です か
141,1,FALSE,0,0,0,A,FALSE,A,結構ですか,結構 です か,ニュートラル,FALSE,FALSE,,結構 ですか,結 ##構 です か
142,1,FALSE,0,0,0,A,FALSE,A,実にもですか,実にも です か,ニュートラル,FALSE,FALSE,,実に も ですか,実に ##も です か
143,1,FALSE,0,0,0,A,FALSE,A,本当にですか,本当に です か,ニュートラル,FALSE,FALSE,,本当に ですか,本当に です か
144,1,FALSE,0,0,0,A,FALSE,A,熟熟ですか,熟熟 です か,ニュートラル,FALSE,FALSE,,熟 熟 ですか,熟 ##熟 です か
145,1,FALSE,0,0,0,A,FALSE,A,まことにですか,まことに です か,ニュートラル,FALSE,FALSE,,ま ことに ですか,まこと ##に です か
146,1,FALSE,0,0,0,A,FALSE,A,其実ですか,其実 です か,ニュートラル,FALSE,FALSE,,其 実 ですか,其 ##実 です か
147,1,FALSE,0,0,0,A,FALSE,A,世にですか,世に です か,ニュートラル,FALSE,FALSE,,世 に ですか,世に です か
148,1,FALSE,0,0,0,A,FALSE,A,随分ですか,随分 です か,ニュートラル,FALSE,FALSE,,随分 ですか,随 ##分 です か
149,1,FALSE,0,0,0,A,FALSE,A,真実ですか,真実 です か,ニュートラル,FALSE,FALSE,,真実 ですか,真実 です か
150,1,FALSE,0,0,0,A,FALSE,A,思切りですか,思切り です か,ニュートラル,FALSE,FALSE,,思 切り ですか,思 ##切り です か
151,1,FALSE,0,0,0,A,FALSE,A,余りですか,余り です か,ニュートラル,FALSE,FALSE,,余り ですか,余り です か
152,1,FALSE,0,0,0,A,FALSE,A,神もってですか,神もって です か,ニュートラル,FALSE,FALSE,,神 も って ですか,神 ##もって です か
153,1,FALSE,0,0,0,A,FALSE,A,さねですか,さね です か,ニュートラル,FALSE,FALSE,,さ ね ですか,さ ##ね です か
154,1,FALSE,0,0,0,A,FALSE,A,じつはですか,じつは です か,ニュートラル,FALSE,FALSE,,じつは ですか,じ ##つ ##は です か
155,1,FALSE,0,0,0,A,FALSE,A,甚だですか,甚だ です か,ニュートラル,FALSE,FALSE,,甚 だ ですか,甚 ##だ です か
156,1,FALSE,0,0,0,A,FALSE,A,悉皆ですか,悉皆 です か,ニュートラル,FALSE,FALSE,,悉 皆 ですか,悉皆 です か
157,1,FALSE,0,0,0,A,FALSE,A,おもいきりですか,おもいきり です か,ニュートラル,FALSE,FALSE,,おもい きり ですか,おも ##いき ##り です か
158,1,FALSE,0,0,0,A,FALSE,A,熟ですか,熟 です か,ニュートラル,FALSE,FALSE,,熟 ですか,熟 です か
159,1,FALSE,0,0,0,A,FALSE,A,いとですか,いと です か,ニュートラル,FALSE,FALSE,,いと ですか,い ##と です か
